ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d,excess_return_5d,excess_return_20d
005930,삼성전자,2023-01-02,55500,Sell,78,"[""최근 1개월 수익률이 -11.34%로 단기 추세가 이미 약세이며, 향후 20거래일에도 모멘텀 약화가 이어질 가능성이 높습니다."", ""현재 주가는 52주 최고가 대비 크게 낮고 52주 내 위치가 10.4%에 불과해, 기술적으로도 하방 압력이 우세한 구간으로 해석됩니다."", ""거래량 변화율이 -18.94%로 수급이 둔화되고 있어 반등 탄력보다 추가 약세 가능성에 더 무게가 실립니다.""]",9.025270758122744,14.620938628158845,3.047392019413236,3.3439631292135115
005930,삼성전자,2023-02-01,61800,Buy,74,"[""PER 10.0, PBR 1.25, ROE 12.5%로 밸류에이션 대비 수익성이 양호해 20거래일 내 추가 반등 여지가 있습니다."", ""최근 1개월 수익률이 11.75%이고 거래량 변화율이 47.34%로, 단기 모멘텀과 수급 개선이 확인됩니다."", ""현재 주가는 52주 최고가 대비 40.4% 수준으로 고점 부담이 크지 않으며, 최근 리포트들의 목표주가가 73,000~90,000원으로 현재가 대비 상단 여력이 제시됩니다.""]",-0.7874015748031495,-4.724409448818897,-1.2993746152101306,-3.233449985418491
005930,삼성전자,2023-03-02,60800,Neutral,61,"[""PER 9.9, PBR 1.23, ROE 12.5%로 밸류에이션과 수익성은 무난하지만, 이것만으로 향후 20거래일 주가 상승을 강하게 뒷받침하진 않습니다."", ""주가는 52주 최고가 대비 40.4% 수준으로 고점 대비 부담은 줄었지만, 최근 1개월 수익률이 -0.33%로 방향성이 약하고 거래량 변화율도 -18.98%로 수급 모멘텀이 둔화되어 있습니다."", ""최근 애널리스트 리포트의 목표주가가 72,000~90,000원으로 현재가보다 높아 중기적 기대는 있으나, 감산·공급조절 관련 내용이 중심이라 20거래일 내 즉각적인 상승 근거로는 다소 불확실합니다.""]",-1.6528925619834711,5.785123966942149,-0.11181849750341843,3.943482895755877
005930,삼성전자,2023-04-03,63100,Buy,74,"[""PER 7.8과 PBR 1.24는 KOSPI 대형주 기준으로 과도한 밸류에이션 부담이 크지 않고, ROE 15.8%로 수익성도 양호해 20거래일 내 하방 압력보다 재평가 여지가 더 큽니다."", ""주가는 52주 최고가 대비 60.7% 수준에 머물러 있어 고점 부담이 제한적이며, 최근 1개월 수익률이 4.30%로 단기 추세가 이미 우상향입니다."", ""거래량 변화율이 3.55%로 수급이 완전히 꺾인 모습은 아니고, 최근 애널리스트 리포트의 목표주가가 75,000~82,000원 범위로 현재가(63,100원) 대비 상방 여지가 제시됩니다.""]",3.6163522012578615,2.8301886792452833,0.9011847558534929,1.9880231568325588
005930,삼성전자,2023-05-02,65700,Neutral,61,"[""PER 8.2와 ROE 15.8%는 밸류에이션과 수익성 측면에서 무난하지만, PBR 1.29와 시가총액 384.1조원은 이미 상당 부분 기대가 반영된 대형주로 보여 단기 추가 상승 여력은 제한적입니다."", ""현재 주가는 52주 최고가 68,100원 대비 84.5% 수준으로 고점 근처에 위치해 있어, 향후 20거래일 동안 추격 매수보다 차익실현 압력이 먼저 나타날 가능성도 있습니다."", ""최근 1개월 수익률이 2.66%로 완만한 상승세이고 거래량 변화율이 18.24%로 수급 개선 신호는 있으나, 애널리스트 목표주가가 78,000~90,000원으로 분산되어 있어 단기 방향성을 강하게 확정하기는 어렵습니다.""]",-1.834862385321101,10.397553516819572,-1.4190952149365128,6.4013913676231216
005930,삼성전자,2023-06-01,70900,Sell,72,"[""현재가 70,900원은 52주 최고가 72,300원 대비 92.9% 수준으로 고점권에 근접해 있어, 향후 20거래일 내 추가 상승 여력이 제한적입니다."", ""최근 1개월 수익률이 8.24%로 이미 단기 상승이 진행된 반면 거래량 변화율은 -8.10%로 수급 확장이 동반되지 않아 추세 지속 신뢰도가 높지 않습니다."", ""PER 10.7, PBR 1.38, ROE 12.9%는 무난하지만, 최근 30일 리포트가 목표주가 상향 기대를 담고 있어도 현재 주가가 이미 이를 상당 부분 반영했을 가능성이 있어 단기적으로는 보수적 판단이 우세합니다.""]",-1.662049861495845,1.10803324099723,-2.7380255050053854,1.065363252990969
005930,삼성전자,2023-07-03,73000,Sell,74,"[""현재가 73,000원이 52주 최고가와 동일해 52주 내 위치가 100%로, 단기적으로 추가 상승 여력이 제한되고 차익실현 압력이 커질 수 있습니다."", ""최근 1개월 수익률은 2.96%로 상승했지만 거래량 변화율이 -8.80%로 수급 강도가 약해 상승 추세의 지속성을 강하게 뒷받침하지 못합니다."", ""PER 11.0과 ROE 12.9%는 무난하지만, 최근 30일 리포트가 'MX의 위기'를 언급해 향후 20거래일 관점에서 실적/모멘텀 둔화 우려가 우세합니다.""]",-2.054794520547945,-2.6027397260273974,-0.8663519510132514,-5.446981255192835
005930,삼성전자,2023-08-01,71100,Buy,74,"[""PER 10.7, PBR 1.38, ROE 12.9%로 수익성 대비 밸류에이션이 과도하게 비싸지 않아 20거래일 내 추가 하락보다 반등 여지가 있습니다."", ""현재가 71,100원은 52주 최고가 73,400원 대비 약 3.1% 낮고 52주 내 위치가 88.9%로 고점권이지만, 아직 신고가 돌파 직전 구간이라 단기 추세 연장 가능성이 있습니다."", ""최근 1개월 수익률은 -2.60%로 약세였지만 거래량 변화율이 19.54%로 증가해 단기 수급 개선 신호가 나타나고, 최근 애널리스트 목표주가가 87,000~95,000원으로 현재가 대비 상방 여지가 큽니다.""]",-1.4306151645207439,-4.291845493562231,-0.9968245993699907,-1.9910356237758466
005930,삼성전자,2023-09-01,71000,Neutral,61,"[""현재가 71,000원은 52주 최고가 73,400원 대비 약 3.3% 낮아 단기적으로는 고점 부근에 위치해 추가 상승 여력이 크다고 보기 어렵습니다."", ""최근 1개월 수익률이 1.57%로 상승 탄력이 강하지 않고, 거래량 변화율이 -19.74%로 수급 모멘텀이 약화된 모습입니다."", ""PER 13.6, PBR 1.38, ROE 10.2%는 무난한 수준이지만, 향후 20거래일 방향을 단정할 만큼 강한 상승 또는 하락 신호로는 부족합니다.""]",-0.5617977528089888,-7.303370786516854,0.508794806824219,-0.5006391697944004
005930,삼성전자,2023-10-04,67500,Neutral,62,"[""PER 12.9, PBR 1.31, ROE 10.2%는 밸류에이션과 수익성이 무난해 급락 근거는 약하지만, 20거래일 내 강한 추가 상승을 단정할 만큼 저평가 신호도 뚜렷하지 않습니다."", ""주가는 52주 최고가 대비 71.6% 수준으로 고점 부담은 크지 않지만, 최근 1개월 수익률이 0.60%에 그쳐 단기 모멘텀이 강하다고 보기 어렵습니다."", ""거래량 변화율 32.09%와 최근 애널리스트 리포트의 목표주가 상향 및 메모리 업황 개선 언급은 우호적이지만, 리포트 내용이 주로 중기 실적 개선에 초점이 있어 20거래일 내 방향성을 강하게 확정하기에는 근거가 제한적입니다.""]",1.9490254872563717,4.3478260869565215,-0.23727839026069364,5.814792304297168
