ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Sell,75,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 거래량 변화율 또한 -18.94%로 감소하여 투자 심리가 위축된 것으로 판단됩니다."", ""2022년 3분기 영업이익이 전년 동기 대비 -31.4% 감소하며 수익성 악화가 나타나고 있습니다."", ""현재 주가가 52주 최고가 대비 10.4% 낮은 수준에 위치해 있으나, 최근 실적 부진과 투자 심리 위축을 고려할 때 단기적인 반등보다는 하락 가능성이 더 높다고 판단됩니다.""]"
005930,삼성전자,2023-02-01,61800,Sell,75,"[""최근 1개월 수익률이 11.75%로 양호하나, 2022년 3분기 영업이익이 전년 동기 대비 31.4% 감소하며 수익성 악화가 관찰됩니다."", ""현재가 61,800원은 52주 최고가 75,400원 대비 하락한 위치에 있으며, 52주 내 현재 위치 40.4%는 상승 모멘텀이 약함을 시사합니다."", ""거래량 변화율 47.34%는 단기적인 관심 증가를 나타낼 수 있으나, 근본적인 실적 개선 신호가 부족하여 하락 가능성에 무게를 둡니다.""]"
005930,삼성전자,2023-03-02,60800,Sell,75,"[""최근 1개월 수익률이 마이너스이며 거래량 변화율 또한 감소하는 추세로 단기적인 매도 압력이 감지됩니다."", ""2022년 3분기 영업이익이 전년 동기 대비 큰 폭으로 감소(-31.4%)하여 단기적인 실적 둔화 우려가 있습니다."", ""현재가가 52주 최고가 대비 약 16.5% 하락한 위치에 있으며, 이는 추가적인 하락 가능성을 시사합니다.""]"
005930,삼성전자,2023-04-03,63100,Buy,75,"[""현재 PER 7.8배는 과거 실적 대비 저평가 구간으로 판단되며, 52주 최고가 대비 약 10% 하락한 현재가에서 기술적 반등 가능성이 존재합니다."", ""최근 1개월 수익률 4.30%와 거래량 변화율 3.55%는 시장의 관심이 다시 유입되고 있음을 시사합니다."", ""부채비율 26.4%와 영업현금흐름 +62.2조원은 견고한 재무 안정성을 바탕으로 향후 실적 개선 시 주가 상승 여력이 충분함을 보여줍니다.""]"
005930,삼성전자,2023-05-02,65700,Buy,75,"[""현재가(65,700원)는 52주 최고가(68,100원) 대비 약 3.5% 하락한 수준으로, 상승 여력이 존재합니다."", ""최근 1개월 수익률(2.66%)과 거래량 변화율(18.24%)은 긍정적인 모멘텀을 시사합니다."", ""낮은 PER(8.2)과 PBR(1.29)은 현재 주가가 기업의 내재가치 대비 저평가되었을 가능성을 나타냅니다.""]"
005930,삼성전자,2023-06-01,70900,Sell,75,"[""2023년 1분기 매출 및 영업이익이 전년 동기 대비 큰 폭으로 감소하며 수익성 악화가 두드러짐"", ""최근 1개월 수익률은 양수이나, 거래량 변화율이 음수이며 52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 제한적일 수 있음"", ""영업이익률이 1.0%로 매우 낮은 수준이며, 이는 단기적인 실적 개선 가능성이 낮음을 시사함""]"
005930,삼성전자,2023-07-03,73000,Sell,75,"[""2023년 1분기 매출 및 영업이익이 전년 동기 대비 큰 폭으로 감소하며 수익성 악화가 두드러짐"", ""현재가가 52주 최고가와 동일하며, 기술적 지표상 추가 상승 여력이 제한적일 수 있음"", ""최근 1개월 수익률은 양수이나 거래량 변화율이 음수인 점은 매수세 약화를 시사함""]"
005930,삼성전자,2023-08-01,71100,Sell,75,"[""최근 1개월 수익률이 마이너스(-)를 기록하며 약세를 보이고 있으며, 2023년 1분기 영업이익이 전년 동기 대비 큰 폭으로 감소하여 실적 둔화 우려가 있습니다."", ""현재 주가가 52주 최고가 대비 높은 수준(88.9%)에 위치해 있어 추가 상승 여력이 제한적일 수 있습니다."", ""거래량 변화율이 19.54%로 증가했으나, 이는 단기적인 변동성 확대 가능성을 시사하며 실적 개선에 대한 확신 없이는 매수세로 이어지기 어렵습니다.""]"
005930,삼성전자,2023-09-01,71000,Sell,75,"[""2023년 2분기 영업이익이 전년 동기 대비 95.3% 급감하며 수익성 악화가 두드러지고 있습니다."", ""최근 1개월 수익률은 소폭 상승했으나, 거래량 변화율이 -19.74%로 감소하며 투자 심리가 위축된 것으로 보입니다."", ""현재 주가가 52주 최고가 대비 88.5% 수준에 위치하여 추가 상승 여력이 제한적일 수 있습니다.""]"
005930,삼성전자,2023-10-04,67500,Sell,75,"[""2023년 2분기 영업이익이 전년 동기 대비 95.3% 급감하며 수익성 악화가 두드러지고 있습니다."", ""매출 또한 전년 동기 대비 22.3% 감소하여 전반적인 사업 환경의 어려움을 시사합니다."", ""최근 1개월 수익률이 0.60%로 미미한 수준이며, 52주 최고가 대비 현재 위치가 71.6%임을 고려할 때 단기적인 상승 동력이 약하다고 판단됩니다.""]"
005930,삼성전자,2023-11-01,68600,Sell,65,"[""2023년 2분기 매출 및 영업이익이 전년 동기 대비 큰 폭으로 감소하며 실적 부진이 지속되고 있습니다."", ""최근 1개월 수익률이 0.00%로 주가 상승 모멘텀이 부재한 상황입니다."", ""기술적으로 52주 최고가 대비 현재 위치가 73.5%로 상승 여력이 제한적일 수 있습니다.""]"
005930,삼성전자,2023-12-01,72000,Sell,75,"[""최근 1개월 수익률은 긍정적이나, 전년 동기 대비 매출 및 영업이익이 큰 폭으로 감소한 2023년 3분기 실적은 향후 주가 상승에 부담으로 작용할 수 있습니다."", ""현재가가 52주 최고가에 근접한 수준이며, 거래량 변화율이 감소하고 있어 추가적인 상승 동력이 약할 수 있습니다."", ""PER 15.3, PBR 1.38은 절대적으로 고평가라고 보기는 어렵지만, ROE 9.0% 대비 밸류에이션이 다소 높은 편이며, 이는 향후 주가 상승 여력을 제한할 수 있습니다.""]"
005930,삼성전자,2024-01-02,79600,Sell,75,"[""최근 1개월 수익률이 9.49%로 양호하나, 52주 최고가에 도달하여 추가 상승 여력이 제한적일 수 있습니다."", ""2023년 3분기 영업이익이 전년 동기 대비 77.6% 감소하며 수익성 악화가 두드러집니다."", ""매출 감소와 영업이익률 하락에도 불구하고 현재가 기준으로 PER 16.9, PBR 1.53은 시장 평균 대비 높은 수준으로 밸류에이션 부담이 존재합니다.""]"
005930,삼성전자,2024-02-01,73600,Sell,75,"[""최근 1개월 수익률이 -4.42%로 하락세를 보이고 있으며, 3분기 영업이익이 전년 동기 대비 77.6% 감소하는 등 실적 부진이 주가 하락 압력으로 작용할 가능성이 높습니다."", ""현재가가 52주 최고가 대비 약 7.1% 하락한 위치에 있으며, 이는 단기적인 하락 추세가 지속될 수 있음을 시사합니다."", ""거래량 변화율이 25.71%로 증가했음에도 불구하고 최근 수익률이 마이너스를 기록한 것은 매도세가 강하게 작용하고 있음을 나타냅니다.""]"
