ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Sell,75,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 거래량 변화율 또한 -18.94%로 감소하여 투자 심리가 위축된 것으로 판단됩니다."", ""2022년 3분기 영업이익이 전년 동기 대비 -31.4% 감소하며 수익성 악화가 나타났습니다."", ""현재가가 52주 최고가 대비 10.4% 낮은 수준에 위치하며 하락 추세가 이어질 가능성이 있습니다.""]"
005930,삼성전자,2023-02-01,61800,Sell,75,"[""최근 1개월 수익률이 11.75%로 단기 상승 모멘텀이 있으나, 2022년 3분기 영업이익이 전년 동기 대비 31.4% 감소하며 수익성 악화가 관찰됩니다."", ""현재가 61,800원은 52주 최고가 75,400원 대비 하락한 수준이지만, 52주 내 현재 위치가 40.4%로 상승 여력보다는 하락 위험이 더 부각될 수 있습니다."", ""거래량 변화율이 47.34%로 높게 나타나 변동성이 확대될 가능성이 있으며, 이는 단기적인 하락 압력으로 작용할 수 있습니다.""]"
005930,삼성전자,2023-03-02,60800,Sell,75,"[""최근 1개월 수익률이 마이너스이고 거래량 변화율 또한 감소하는 추세로 단기적인 매도 압력이 감지됩니다."", ""2022년 3분기 영업이익이 전년 동기 대비 큰 폭으로 감소하며 수익성 악화가 주가 하락의 근거가 될 수 있습니다."", ""현재 주가가 52주 최고가 대비 상당 부분 하락한 위치에 있으며, 기술적 반등의 동력이 약한 것으로 판단됩니다.""]"
005930,삼성전자,2023-04-03,63100,Buy,75,"[""현재 PER 7.8배는 과거 평균 대비 낮은 수준으로 밸류에이션 매력이 존재합니다."", ""최근 1개월 수익률 4.30%와 거래량 변화율 3.55%는 긍정적인 수급 신호를 나타냅니다."", ""부채비율 26.4%와 영업현금흐름 62.2조원은 우수한 재무 안정성을 보여줍니다.""]"
005930,삼성전자,2023-05-02,65700,Neutral,65,"[""현재가(65,700원)가 52주 최고가(68,100원) 대비 약 3.5% 하락한 수준으로, 추가 상승 여력에 대한 불확실성이 존재합니다."", ""최근 1개월 수익률(2.66%)과 거래량 변화율(18.24%)은 긍정적인 신호를 보이나, 2022년 연간 영업이익이 전년 대비 감소(-16.0%)한 점은 부담 요인입니다."", ""PER(8.2) 및 PBR(1.08)은 낮아 저평가 매력이 있으나, ROE(13.2%)와 영업이익률(14.3%)은 양호하나 폭발적인 성장을 기대하기는 어렵습니다.""]"
005930,삼성전자,2023-06-01,70900,Sell,75,"[""2023년 1분기 매출 및 영업이익이 전년 동기 대비 큰 폭으로 감소하며 수익성 악화가 두드러짐"", ""최근 1개월 수익률은 양호하나, 거래량 변화율이 마이너스를 기록하며 상승 동력이 약화될 가능성을 시사함"", ""현재가가 52주 최고가에 근접한 수준으로, 단기적인 차익 실현 매물 출회 가능성이 존재함""]"
005930,삼성전자,2023-07-03,73000,Sell,75,"[""2023년 1분기 매출 및 영업이익이 전년 동기 대비 큰 폭으로 감소하며 수익성 악화가 두드러지고 있습니다."", ""현재가가 52주 최고가와 동일한 수준이지만, 최근 1개월 수익률이 소폭 상승했음에도 불구하고 거래량 변화율이 마이너스를 기록하며 상승 동력이 약화된 것으로 보입니다."", ""PER 9.1, PBR 1.20은 절대적으로 고평가라고 보기는 어렵지만, 급격한 실적 하락세를 고려할 때 현재 주가 수준을 유지하거나 상승하기에는 부담이 될 수 있습니다.""]"
005930,삼성전자,2023-08-01,71100,Sell,75,"[""최근 1개월 수익률이 -2.60%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 88.9%로 상승 여력이 제한적입니다."", ""2023년 1분기 영업이익이 전년 동기 대비 -95.5%로 급감하며 수익성이 크게 악화되었습니다."", ""매출 감소와 영업이익률 하락에도 불구하고 현재가 수준이 유지되고 있어 단기적인 하락 압력이 존재합니다.""]"
005930,삼성전자,2023-09-01,71000,Sell,75,"[""2023년 2분기 영업이익이 전년 동기 대비 95.3% 급감하며 수익성 악화가 두드러지고 있습니다."", ""매출 또한 전년 동기 대비 22.3% 감소하여 전반적인 사업 성장성이 둔화된 모습을 보입니다."", ""최근 1개월 수익률은 소폭 상승했으나, 거래량 변화율이 크게 하락한 점은 투자 심리 위축을 시사합니다.""]"
005930,삼성전자,2023-10-04,67500,Sell,75,"[""2023년 2분기 영업이익이 전년 동기 대비 95.3% 급감하며 수익성 악화가 두드러지고 있습니다."", ""매출 또한 전년 동기 대비 22.3% 감소하여 전반적인 사업 성장성이 둔화된 모습을 보입니다."", ""최근 1개월 수익률이 0.60%로 미미한 수준이며, 52주 최고가 대비 현재 위치가 71.6%로 상승 여력이 제한적일 수 있습니다.""]"
