ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55400,Neutral,60,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 10.4%로 낮은 편입니다."", ""하지만 연간 실적은 매출과 영업이익 모두 큰 폭으로 증가했으며, 영업이익률과 순이익도 견조한 수준을 유지하고 있습니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 우수하나, 단기적인 시장 심리 위축 가능성과 거시 경제 불확실성이 투자 방향 판단에 어려움을 주고 있습니다.""]"
005930,삼성전자,2023-02-01,63500,Buy,75,"[""최근 1개월 수익률이 11.75%로 강한 상승세를 보이고 있으며, 거래량 변화율도 47.34%로 증가하여 투자 심리가 긍정적입니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 증가했으며, 영업이익률도 18.5%로 견조하여 기업 펀더멘탈이 우수합니다."", ""부채비율이 39.9%로 낮고 영업현금흐름이 양호하여 재무 안정성이 뛰어나 투자 위험이 낮습니다.""]"
005930,삼성전자,2023-03-02,60500,Neutral,60,"[""삼성전자의 연간 실적은 매출과 영업이익 모두 큰 폭으로 증가하며 견조한 성장세를 보여주고 있습니다."", ""현재 PER과 PBR은 시장 평균 대비 높은 수준은 아니지만, 52주 최고가 대비 상당한 하락폭을 보이고 있어 기술적으로는 반등 가능성이 있습니다."", ""최근 1개월 수익률이 소폭 하락하고 거래량 변화율이 감소한 점은 단기적인 투자 심리 위축을 시사하며, 이는 향후 20거래일 동안 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단하기 어렵게 만듭니다.""]"
005930,삼성전자,2023-04-03,63600,Neutral,60,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률은 긍정적이나 거래량 변화율은 크지 않아 추세 전환을 확신하기 어렵습니다."", ""연간 실적에서 매출은 증가했으나 영업이익은 감소하여 수익성 악화 우려가 존재하며, 이는 주가 상승에 부담으로 작용할 수 있습니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 현재 제공된 정보만으로는 향후 20거래일 동안 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단하기에는 정보가 다소 제한적입니다.""]"
005930,삼성전자,2023-05-02,65400,Neutral,60,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률이 소폭 상승했음에도 불구하고 52주 최고가 대비 높은 위치에 있어 추가 상승 여력이 제한적일 수 있습니다."", ""연간 실적에서 매출은 증가했으나 영업이익은 감소하여 수익성 악화 우려가 존재하며, 이는 단기적인 주가 상승을 제약할 수 있는 요인입니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 현재 제공된 정보만으로는 향후 20거래일 동안 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단하기 어렵습니다.""]"
005930,삼성전자,2023-06-01,72200,Neutral,65,"[""현재가 52주 최고가에 근접하여 단기 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 긍정적이나, 거래량 변화율은 하락세를 시사합니다."", ""매출은 증가했으나 영업이익이 감소한 점은 향후 실적에 대한 불확실성을 내포합니다.""]"
005930,삼성전자,2023-07-03,73000,Neutral,60,"[""삼성전자는 현재 52주 최고가에 위치하며 단기적인 상승 모멘텀이 약화될 수 있습니다."", ""최근 1개월 수익률은 긍정적이나 거래량 변화율이 감소하는 추세는 투자 심리 위축 가능성을 시사합니다."", ""연간 실적에서 매출은 증가했으나 영업이익이 감소한 점은 향후 실적 개선에 대한 불확실성을 내포하고 있습니다.""]"
005930,삼성전자,2023-08-01,69900,Neutral,60,"[""최근 1개월 수익률이 마이너스를 기록하며 단기적인 하락 압력이 존재합니다."", ""하지만 52주 최고가 대비 현재 위치가 높아 추가 상승 여력은 제한적일 수 있습니다."", ""영업이익이 전년 대비 감소했으나 매출은 증가했으며, 재무 안정성은 양호한 편으로 상반된 요인이 혼재합니다.""]"
005930,삼성전자,2023-09-01,71200,Neutral,65,"[""삼성전자의 현재가는 52주 최고가에 근접해 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 소폭 상승했으나 거래량 변화율이 감소한 점은 투자 심리 위축 가능성을 시사합니다."", ""매출은 증가했으나 영업이익이 감소한 점은 수익성 개선에 대한 불확실성을 내포하고 있습니다.""]"
005930,삼성전자,2023-10-04,66700,Neutral,65,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률이 0.60%로 부진한 점은 단기 상승 모멘텀이 약함을 나타냅니다."", ""영업이익이 전년 대비 감소했으나 매출은 증가했으며, 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 우수합니다."", ""52주 최고가 대비 현재 위치가 71.6%로 상승 여력이 남아있으나, 거래량 변화율이 32.09%로 증가한 점은 투자 심리 변화 가능성을 보여주지만 명확한 방향성을 제시하기에는 부족합니다.""]"
005930,삼성전자,2023-11-01,69700,Neutral,60,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률이 0%로 횡보하며 뚜렷한 상승 동력이 부족합니다."", ""연간 실적에서 매출은 증가했으나 영업이익이 감소한 점은 향후 실적 개선에 대한 불확실성을 높입니다."", ""기술적으로 52주 최고가 대비 현재 위치가 높지만, 최근 1개월간의 부진한 수익률은 추가 상승에 대한 경계감을 갖게 합니다.""]"
005930,삼성전자,2023-12-01,72600,Neutral,65,"[""삼성전자의 현재가는 52주 최고가에 근접해 있어 단기적인 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 긍정적이나, 거래량 변화율이 마이너스인 점은 투자 심리 위축 가능성을 시사합니다."", ""매출은 증가했으나 영업이익이 감소한 점은 수익성 개선에 대한 불확실성을 남깁니다.""]"
005930,삼성전자,2024-01-02,77000,Neutral,65,"[""삼성전자는 52주 최고가에 근접한 수준에서 거래되고 있으며, 최근 1개월 수익률이 긍정적이나, 영업이익이 전년 대비 감소한 점은 단기적인 상승 모멘텀을 제한할 수 있습니다."", ""PER 9.9배는 시장 평균 대비 저평가된 수준으로 볼 수 있으나, PBR 1.31배는 자산 가치 대비 소폭 높은 수준입니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 향후 20거래일 내 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단할 만한 강력한 추가적인 상승/하락 요인이 부족합니다.""]"
005930,삼성전자,2024-02-01,75200,Neutral,60,"[""최근 1개월 수익률이 마이너스를 기록하며 단기적인 하락 압력이 존재합니다."", ""영업이익이 전년 대비 감소했으나, 매출은 증가하며 사업의 성장성은 유지되고 있습니다."", ""PER, PBR 등 재무 지표는 현재가 수준에서 추가적인 큰 하락보다는 안정적인 흐름을 예상하게 합니다.""]"
005930,삼성전자,2024-03-04,73700,Neutral,60,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률이 소폭 상승했음에도 불구하고 거래량 변화율이 감소한 점은 투자 심리 위축을 나타낼 수 있습니다."", ""연간 실적에서 매출은 증가했으나 영업이익이 감소한 점은 수익성 악화에 대한 우려를 제기하며, 이는 단기적인 주가 상승을 제한할 수 있는 요인입니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 52주 최고가 대비 현재 위치가 높은 편이라 추가 상승 여력이 제한적일 수 있습니다.""]"
005930,삼성전자,2024-04-01,85000,Neutral,65,"[""최근 1개월 수익률이 11.72%로 양호하며 52주 최고가 대비 현재 위치가 높아 상승 모멘텀이 일부 존재합니다."", ""하지만 전년 대비 매출 및 영업이익이 큰 폭으로 감소했으며, 영업이익률 또한 낮아 실적 개선에 대한 불확실성이 존재합니다."", ""PER이 38.5로 다소 높은 편이며, ROE가 3.4%로 낮은 점은 밸류에이션 부담으로 작용할 수 있습니다.""]"
005930,삼성전자,2024-05-02,77600,Neutral,55,"[""최근 1개월 수익률이 마이너스(-)를 기록하며 단기적인 하락 압력이 존재합니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 감소한 점은 부정적인 요인입니다."", ""하지만 현재가 52주 최고가 대비 낮은 수준이며, 부채비율이 낮아 재무 안정성은 양호한 편입니다.""]"
005930,삼성전자,2024-06-03,75300,Neutral,60,"[""최근 1개월 수익률이 마이너스를 기록하고 거래량 변화율도 감소하는 등 단기적인 하락 압력이 존재합니다."", ""하지만 삼성전자는 KOSPI 시장에서 차지하는 비중이 크고, 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 우수합니다."", ""연간 실적은 전년 대비 큰 폭으로 하락했으나, 이는 반도체 업황의 사이클적 특성을 반영한 것으로 향후 업황 회복 가능성을 배제할 수 없습니다.""]"
005930,삼성전자,2024-07-01,81800,Neutral,65,"[""최근 1개월 수익률이 11.29%로 양호하나, 연간 실적 감소폭이 매우 커 투자 심리에 부정적인 영향을 줄 수 있습니다."", ""PER 38.4배는 다소 높은 수준으로, 현재가 대비 추가 상승 여력이 제한적일 수 있습니다."", ""기술적 지표상 52주 최고가에 근접해 있으나, 거래량 변화율이 감소하고 있어 상승 모멘텀이 약화될 가능성이 있습니다.""]"
005930,삼성전자,2024-08-01,79600,Neutral,60,"[""최근 1개월 수익률이 소폭 상승했으나, 연간 실적 감소폭이 매우 커 투자 심리에 부정적인 영향을 미칠 수 있습니다."", ""PER이 39.0으로 다소 높은 편이며, ROE가 3.4%로 낮은 수준은 아니지만 시장 평균 대비 우위를 점하기는 어려워 보입니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 단기적인 주가 상승을 이끌 만한 명확한 모멘텀이 부족합니다.""]"
