ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d,excess_return_5d,excess_return_20d
005930,삼성전자,2023-01-02,55400,Neutral,60,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 10.4%로 낮은 편입니다."", ""하지만 연간 실적은 매출과 영업이익 모두 큰 폭으로 증가했으며, 영업이익률과 순이익도 견조한 수준을 유지하고 있습니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 우수하나, 단기적인 시장 심리 위축 가능성과 거시 경제 불확실성이 투자 방향 판단에 어려움을 주고 있습니다.""]",9.025270758122744,14.620938628158845,3.047392019413236,3.3439631292135115
005930,삼성전자,2023-02-01,63500,Buy,75,"[""최근 1개월 수익률이 11.75%로 강한 상승세를 보이고 있으며, 거래량 변화율도 47.34%로 증가하여 투자 심리가 긍정적입니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 증가했으며, 영업이익률도 18.5%로 견조하여 기업 펀더멘탈이 우수합니다."", ""부채비율이 39.9%로 낮고 영업현금흐름이 양호하여 재무 안정성이 뛰어나 투자 위험이 낮습니다.""]",-0.7874015748031495,-4.724409448818897,-1.2993746152101306,-3.233449985418491
005930,삼성전자,2023-03-02,60500,Neutral,60,"[""삼성전자의 연간 실적은 매출과 영업이익 모두 큰 폭으로 증가하며 견조한 성장세를 보여주고 있습니다."", ""현재 PER과 PBR은 시장 평균 대비 높은 수준은 아니지만, 52주 최고가 대비 상당한 하락폭을 보이고 있어 기술적으로는 반등 가능성이 있습니다."", ""최근 1개월 수익률이 소폭 하락하고 거래량 변화율이 감소한 점은 단기적인 투자 심리 위축을 시사하며, 이는 향후 20거래일 동안 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단하기 어렵게 만듭니다.""]",-1.6528925619834711,5.785123966942149,-0.11181849750341843,3.943482895755877
005930,삼성전자,2023-04-03,63600,Neutral,60,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률은 긍정적이나 거래량 변화율은 크지 않아 추세 전환을 확신하기 어렵습니다."", ""연간 실적에서 매출은 증가했으나 영업이익은 감소하여 수익성 악화 우려가 존재하며, 이는 주가 상승에 부담으로 작용할 수 있습니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 현재 제공된 정보만으로는 향후 20거래일 동안 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단하기에는 정보가 다소 제한적입니다.""]",3.6163522012578615,2.8301886792452833,0.9011847558534929,1.9880231568325588
005930,삼성전자,2023-05-02,65400,Neutral,60,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률이 소폭 상승했음에도 불구하고 52주 최고가 대비 높은 위치에 있어 추가 상승 여력이 제한적일 수 있습니다."", ""연간 실적에서 매출은 증가했으나 영업이익은 감소하여 수익성 악화 우려가 존재하며, 이는 단기적인 주가 상승을 제약할 수 있는 요인입니다."", ""부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 현재 제공된 정보만으로는 향후 20거래일 동안 KOSPI 시장 수익률 대비 초과 상승 또는 하락을 명확히 판단하기 어렵습니다.""]",-1.834862385321101,10.397553516819572,-1.4190952149365128,6.4013913676231216
005930,삼성전자,2023-06-01,72200,Neutral,65,"[""현재가 52주 최고가에 근접하여 단기 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 긍정적이나, 거래량 변화율은 하락세를 시사합니다."", ""매출은 증가했으나 영업이익이 감소한 점은 향후 실적에 대한 불확실성을 내포합니다.""]",-1.662049861495845,1.10803324099723,-2.7380255050053854,1.065363252990969
005930,삼성전자,2023-07-03,73000,Neutral,60,"[""삼성전자는 현재 52주 최고가에 위치하며 단기적인 상승 모멘텀이 약화될 수 있습니다."", ""최근 1개월 수익률은 긍정적이나 거래량 변화율이 감소하는 추세는 투자 심리 위축 가능성을 시사합니다."", ""연간 실적에서 매출은 증가했으나 영업이익이 감소한 점은 향후 실적 개선에 대한 불확실성을 내포하고 있습니다.""]",-2.054794520547945,-2.6027397260273974,-0.8663519510132514,-5.446981255192835
005930,삼성전자,2023-08-01,69900,Neutral,60,"[""최근 1개월 수익률이 마이너스를 기록하며 단기적인 하락 압력이 존재합니다."", ""하지만 52주 최고가 대비 현재 위치가 높아 추가 상승 여력은 제한적일 수 있습니다."", ""영업이익이 전년 대비 감소했으나 매출은 증가했으며, 재무 안정성은 양호한 편으로 상반된 요인이 혼재합니다.""]",-1.4306151645207439,-4.291845493562231,-0.9968245993699907,-1.9910356237758466
005930,삼성전자,2023-09-01,71200,Neutral,65,"[""삼성전자의 현재가는 52주 최고가에 근접해 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 소폭 상승했으나 거래량 변화율이 감소한 점은 투자 심리 위축 가능성을 시사합니다."", ""매출은 증가했으나 영업이익이 감소한 점은 수익성 개선에 대한 불확실성을 내포하고 있습니다.""]",-0.5617977528089888,-7.303370786516854,0.508794806824219,-0.5006391697944004
005930,삼성전자,2023-10-04,66700,Neutral,65,"[""삼성전자의 PER과 PBR은 시장 평균 대비 낮은 수준으로 저평가 가능성을 시사하지만, 최근 1개월 수익률이 0.60%로 부진한 점은 단기 상승 모멘텀이 약함을 나타냅니다."", ""영업이익이 전년 대비 감소했으나 매출은 증가했으며, 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 우수합니다."", ""52주 최고가 대비 현재 위치가 71.6%로 상승 여력이 남아있으나, 거래량 변화율이 32.09%로 증가한 점은 투자 심리 변화 가능성을 보여주지만 명확한 방향성을 제시하기에는 부족합니다.""]",1.9490254872563717,4.3478260869565215,-0.23727839026069364,5.814792304297168
