ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d,excess_return_5d,excess_return_20d
005930,삼성전자,2023-01-02,55500,Neutral,48,"[""PER 9.0과 PBR 1.12는 저평가 신호이나, 최근 1개월 수익률 -11.34%와 거래량 변화율 -18.94%는 약세 심화를 시사한다."", ""영업이익이 전년동기 대비 -31.4% 감소했으며 영업이익률 14.1%는 수익성 악화를 반영하고 있다."", ""52주 최저가 52,600원 근처(현재 55,500원)에서 기술적 지지가 형성되었으나, 최고가 80,500원 대비 31% 하락한 상태로 추가 하락 리스크와 반등 가능성이 동시에 존재한다.""]",9.025270758122744,14.620938628158845,3.047392019413236,3.3439631292135115
005930,삼성전자,2023-02-01,61800,Neutral,48,"[""PER 10.0과 PBR 1.25는 저평가 신호이나, 영업이익이 전년동기 대비 31.4% 감소하여 실적 악화 추세가 명확함"", ""최근 1개월 수익률 11.75%와 거래량 변화율 47.34% 증가는 단기 상승 모멘텀을 보이지만, 52주 내 현재 위치 40.4%는 여전히 회복 과정 중임을 시사"", ""영업이익률 14.1%와 ROE 12.5%, 부채비율 36.4%, 영업현금흐름 43.6조원 등 재무 안정성은 양호하나 실적 부진의 지속 여부가 불확실하여 방향성 판단이 어려움""]",-0.7874015748031495,-4.724409448818897,-1.2993746152101306,-3.233449985418491
005930,삼성전자,2023-03-02,60800,Neutral,52,"[""PER 9.9배, PBR 1.23배로 저평가 지표를 보이나 영업이익이 전년동기 대비 31.4% 감소하여 실적 악화 신호가 명확함"", ""52주 내 현재 위치 40.4%로 저점 근처에 있으나 최근 1개월 수익률 -0.33%와 거래량 -18.98% 감소로 반등 모멘텀이 약함"", ""ROE 12.5%, 부채비율 36.4%, 영업현금흐름 43.6조원 등 재무 안정성은 양호하나 단기 실적 부진과 기술적 약세가 상승 근거를 상쇄함""]",-1.6528925619834711,5.785123966942149,-0.11181849750341843,3.943482895755877
005930,삼성전자,2023-04-03,63100,Neutral,52,"[""PER 7.8과 PBR 1.24는 저평가 신호이나, 영업이익이 전년 대비 -16.0% 감소하여 실적 악화 추세가 명확함"", ""52주 내 현재 위치 60.7%와 최근 1개월 수익률 +4.30%는 상승 모멘텀을 시사하나, 영업이익률 14.3%로의 하락이 수익성 악화를 의미함"", ""강건한 재무안정성(부채비율 26.4%, 영업현금흐름 +62.2조원)과 ROE 15.8%는 긍정적이나, 20거래일 단기 방향성을 결정하기에는 실적 부진과 기술적 모멘텀 간 상충이 존재함""]",3.6163522012578615,2.8301886792452833,0.9011847558534929,1.9880231568325588
005930,삼성전자,2023-05-02,65700,Neutral,52,"[""PER 8.2배, PBR 1.29배의 저평가 지표와 ROE 15.8%의 양호한 수익성은 상승 근거를 제시하나, 영업이익이 전년 대비 16.0% 감소하여 실적 악화 신호를 보임"", ""52주 내 현재 위치 84.5%로 고점 근처에 위치하고 있으며, 최근 1개월 수익률 2.66%에 그쳐 상승 모멘텀이 약함"", ""매출 증가(+8.1%)에도 불구하고 영업이익 감소(-16.0%)로 인한 수익성 악화가 향후 20거래일 내 주가 방향성을 불명확하게 함""]",-1.834862385321101,10.397553516819572,-1.4190952149365128,6.4013913676231216
005930,삼성전자,2023-06-01,70900,Sell,72,"[""2023 1분기 영업이익이 전년동기 대비 95.5% 급락하며 영업이익률이 1.0%로 극도로 악화되었음"", ""52주 내 현재 위치가 92.9%로 최고가 근처에 위치한 상태에서 기술적 조정 압력이 높음"", ""최근 1개월 수익률 8.24% 상승 후 거래량이 -8.10% 감소하며 상승 모멘텀이 약화되는 신호"", ""PER 10.7은 저평가로 보이나 영업이익 급락의 지속성이 불명확하여 밸류에이션 함정 가능성 존재""]",-1.662049861495845,1.10803324099723,-2.7380255050053854,1.065363252990969
005930,삼성전자,2023-07-03,73000,Neutral,48,"[""PER 11.0과 PBR 1.42는 저평가 신호이나, 영업이익이 전년동기 대비 -95.5% 급락하여 실적 악화가 심각한 상황이다."", ""52주 최고가 73,000원에서 현재가도 73,000원으로 이미 최고점에 위치하여 추가 상승 여력이 제한적이다."", ""최근 1개월 수익률 +2.96%는 약한 상승세이고 거래량 변화율 -8.80%로 하락하여 추진력 부족을 시사한다."", ""영업이익률 1.0%로 극도로 악화되었으나, 영업현금흐름 +6.3조원과 부채비율 26.2%는 재무 안정성을 유지하고 있어 방향성이 불명확하다.""]",-2.054794520547945,-2.6027397260273974,-0.8663519510132514,-5.446981255192835
005930,삼성전자,2023-08-01,71100,Sell,72,"[""2023 1분기 영업이익이 전년동기 대비 95.5% 급락하며 영업이익률이 1.0%로 극도로 악화되었음"", ""52주 내 현재 위치가 88.9%로 최고가 근처에 있으면서 최근 1개월 수익률이 -2.60%로 하락 추세를 보임"", ""매출 63.7조원은 높으나 영업이익 6,402억원으로 수익성이 심각하게 악화되어 향후 실적 개선 근거 부족""]",-1.4306151645207439,-4.291845493562231,-0.9968245993699907,-1.9910356237758466
005930,삼성전자,2023-09-01,71000,Sell,72,"[""2023년 2분기 영업이익이 전년동기 대비 95.3% 급락하며 영업이익률이 1.1%로 극도로 악화되었음"", ""52주 내 현재 위치가 88.5%로 최고가 근처에 위치한 상태에서 추가 상승 여력이 제한적임"", ""최근 1개월 수익률이 1.57%에 불과하고 거래량이 -19.74% 감소하며 상승 모멘텀이 약화됨"", ""PER 13.6은 저평가로 보이나 ROE 10.2%와 극악화된 실적을 감안하면 추가 하락 위험이 상존함""]",-0.5617977528089888,-7.303370786516854,0.508794806824219,-0.5006391697944004
005930,삼성전자,2023-10-04,67500,Sell,72,"[""2023년 2분기 영업이익이 전년동기 대비 95.3% 급락하며 영업이익률이 1.1%로 극도로 악화되었음"", ""52주 내 현재 위치가 71.6%로 상단부에 위치한 상태에서 최근 1개월 수익률이 0.60%에 불과해 상승 모멘텀 부재"", ""매출은 전년동기 대비 22.3% 감소했으며 영업이익 붕괴로 인한 실적 부진이 향후 주가 조정 압력으로 작용할 가능성 높음"", ""거래량 변화율 32.09% 증가는 긍정적이나, 악화된 실적과 고평가 위치를 감안할 때 단기 조정 가능성이 상승 가능성보다 큼""]",1.9490254872563717,4.3478260869565215,-0.23727839026069364,5.814792304297168
